Date,Market,Code,Name,Variety,High,Mid,Low,Avg,Volume
114/11/06,二市,FV2,辣椒,青小,36.6,192,50.2,39.7,13.7
114/11/06,二市,FV4,辣椒,朝天椒,128.2,517,157.3,133.0,84.9
114/11/06,二市,FV6,辣椒,糯米椒,67.5,216,107.2,68.0,26.1
114/11/06,二市,FV91,辣椒,進口,70.2,300,77.5,71.2,60.0
114/11/06,二市,FV91,辣椒,進口紅小,70.2,300,77.5,71.2,60.0
114/11/06,二市,FV94,辣椒,進口,98.7,200,100.0,99.2,96.0
114/11/06,二市,FV94,辣椒,進口朝天椒,98.7,200,100.0,99.2,96.0
114/11/05,一市,FV0,辣椒,其他,108.5,40,218.8,91.3,50.0
114/11/05,一市,FV1,辣椒,紅小,112.8,715,165.7,111.6,63.5
114/11/05,一市,FV2,辣椒,青小,54.9,563,86.9,53.0,28.8
114/11/05,一市,FV3,辣椒,雞心,400.0,5,400.0,400.0,400.0
114/11/05,一市,FV4,辣椒,朝天椒,139.7,888,162.9,143.9,104.0
114/11/05,一市,FV6,辣椒,糯米椒,101.7,"1,167",153.1,102.0,49.4
114/11/05,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/05,一市,FV91,辣椒,進口,71.3,935,96.4,77.4,27.7
114/11/05,一市,FV91,辣椒,進口紅小,71.3,935,96.4,77.4,27.7
114/11/05,一市,FV94,辣椒,進口,81.9,810,95.0,81.6,70.0
114/11/05,一市,FV94,辣椒,進口朝天椒,81.9,810,95.0,81.6,70.0
114/11/05,二市,FV0,辣椒,其他,51.3,24,120.0,37.5,23.8
114/11/05,二市,FV1,辣椒,紅小,88.8,292,155.8,82.7,39.9
114/11/05,二市,FV2,辣椒,青小,63.6,64,80.0,64.0,46.1
114/11/05,二市,FV4,辣椒,朝天椒,136.8,795,166.6,137.5,104.9
114/11/05,二市,FV6,辣椒,糯米椒,74.6,264,102.8,82.0,24.3
114/11/05,二市,FV9,辣椒,進口,88.3,144,100.0,93.9,60.0
114/11/05,二市,FV91,辣椒,進口,60.0,495,80.6,70.4,8.0
114/11/05,二市,FV91,辣椒,進口紅小,60.0,495,80.6,70.4,8.0
114/11/05,二市,FV94,辣椒,進口,82.5,280,115.0,95.8,10.0
114/11/05,二市,FV94,辣椒,進口朝天椒,82.5,280,115.0,95.8,10.0
114/11/04,一市,FV0,辣椒,其他,136.9,69,168.7,144.4,82.5
114/11/04,一市,FV1,辣椒,紅小,125.6,601,194.3,122.1,67.6
114/11/04,一市,FV2,辣椒,青小,62.4,762,99.5,61.9,26.8
114/11/04,一市,FV3,辣椒,雞心,300.0,9,300.0,300.0,300.0
114/11/04,一市,FV4,辣椒,朝天椒,139.2,"1,315",179.9,147.2,74.5
114/11/04,一市,FV6,辣椒,糯米椒,104.1,"1,405",156.5,106.1,45.7
114/11/04,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/04,一市,FV91,辣椒,進口,78.2,259,86.8,77.3,72.3
114/11/04,一市,FV91,辣椒,進口紅小,78.2,259,86.8,77.3,72.3
114/11/04,一市,FV94,辣椒,進口,75.6,585,90.0,72.7,70.0
114/11/04,一市,FV94,辣椒,進口朝天椒,75.6,585,90.0,72.7,70.0
114/11/04,二市,FV0,辣椒,其他,130.0,9,140.0,128.3,125.0
114/11/04,二市,FV1,辣椒,紅小,129.0,303,203.2,123.1,72.7
114/11/04,二市,FV2,辣椒,青小,54.2,130,63.1,59.1,30.4
114/11/04,二市,FV4,辣椒,朝天椒,164.8,941,192.1,168.5,126.2
114/11/04,二市,FV6,辣椒,糯米椒,92.3,467,135.0,91.2,52.8
114/11/04,二市,FV91,辣椒,進口,88.8,224,100.0,91.3,70.0
114/11/04,二市,FV91,辣椒,進口紅小,88.8,224,100.0,91.3,70.0
114/11/04,二市,FV94,辣椒,進口,110.0,140,110.0,110.0,110.0
114/11/04,二市,FV94,辣椒,進口朝天椒,110.0,140,110.0,110.0,110.0
114/11/02,一市,FV0,辣椒,其他,97.1,42,163.6,90.7,50.0
114/11/02,一市,FV1,辣椒,紅小,97.5,"1,072",150.4,91.6,62.2
114/11/02,一市,FV2,辣椒,青小,71.7,255,105.0,70.6,41.9
114/11/02,一市,FV3,辣椒,雞心,268.8,8,300.0,264.6,250.0
114/11/02,一市,FV4,辣椒,朝天椒,145.1,"1,340",181.5,148.7,97.7
114/11/02,一市,FV6,辣椒,糯米椒,113.4,"1,487",152.0,120.5,53.5
114/11/02,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/02,一市,FV91,辣椒,進口,72.0,315,85.0,73.3,55.0
114/11/02,一市,FV91,辣椒,進口紅小,72.0,315,85.0,73.3,55.0
114/11/02,一市,FV94,辣椒,進口,80.1,392,100.0,78.5,65.0
114/11/02,一市,FV94,辣椒,進口朝天椒,80.1,392,100.0,78.5,65.0
114/11/02,二市,FV0,辣椒,其他,56.4,14,160.0,34.1,20.0
114/11/02,二市,FV1,辣椒,紅小,106.5,326,182.7,100.4,48.4
114/11/02,二市,FV2,辣椒,青小,56.9,123,60.0,60.0,44.6
114/11/02,二市,FV4,辣椒,朝天椒,180.8,591,216.5,184.1,135.2
114/11/02,二市,FV6,辣椒,糯米椒,85.5,558,120.1,87.6,44.9
114/11/02,二市,FV91,辣椒,進口,78.6,245,85.0,79.3,70.0
114/11/02,二市,FV91,辣椒,進口紅小,78.6,245,85.0,79.3,70.0
114/11/02,二市,FV94,辣椒,進口,110.0,140,110.0,110.0,110.0
114/11/02,二市,FV94,辣椒,進口朝天椒,110.0,140,110.0,110.0,110.0
114/11/01,一市,FV0,辣椒,其他,155.6,84,200.0,170.6,66.1
114/11/01,一市,FV1,辣椒,紅小,106.0,977,168.4,100.4,60.6
114/11/01,一市,FV2,辣椒,青小,77.0,264,100.0,79.7,46.0
114/11/01,一市,FV3,辣椒,雞心,335.6,9,411.1,322.2,300.0
114/11/01,一市,FV4,辣椒,朝天椒,159.4,"1,354",183.7,162.9,124.5
114/11/01,一市,FV6,辣椒,糯米椒,106.7,"1,512",159.1,113.1,35.1
114/11/01,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/01,一市,FV91,辣椒,進口,85.0,95,85.0,85.0,85.0
114/11/01,一市,FV91,辣椒,進口紅小,85.0,95,85.0,85.0,85.0
114/11/01,一市,FV94,辣椒,進口,70.4,365,72.1,70.0,70.0
114/11/01,一市,FV94,辣椒,進口朝天椒,70.4,365,72.1,70.0,70.0
114/11/01,二市,FV0,辣椒,其他,91.3,8,115.0,107.1,20.0
114/11/01,二市,FV1,辣椒,紅小,105.8,302,180.9,98.8,51.7
114/11/01,二市,FV2,辣椒,青小,73.9,121,116.5,71.8,37.8
114/11/01,二市,FV4,辣椒,朝天椒,176.4,712,212.8,180.8,126.5
114/11/01,二市,FV6,辣椒,糯米椒,81.9,434,132.6,79.6,38.2
114/11/01,二市,FV91,辣椒,進口,85.0,70,85.0,85.0,85.0
114/11/01,二市,FV91,辣椒,進口紅小,85.0,70,85.0,85.0,85.0
114/10/31,一市,FV0,辣椒,其他,160.0,85,224.1,164.1,83.5
114/10/31,一市,FV1,辣椒,紅小,91.5,"1,259",143.8,87.2,52.1
114/10/31,一市,FV2,辣椒,青小,81.4,495,106.9,86.5,40.7
114/10/31,一市,FV3,辣椒,雞心,403.0,10,460.0,451.7,200.0
114/10/31,一市,FV4,辣椒,朝天椒,152.0,"1,259",202.3,152.7,99.7
114/10/31,一市,FV6,辣椒,糯米椒,91.9,"2,096",151.4,95.1,22.9
114/10/31,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/31,一市,FV91,辣椒,進口,70.0,105,70.0,70.0,70.0
114/10/31,一市,FV91,辣椒,進口紅小,70.0,105,70.0,70.0,70.0
114/10/31,一市,FV94,辣椒,進口,71.5,410,77.3,70.0,70.0
114/10/31,一市,FV94,辣椒,進口朝天椒,71.5,410,77.3,70.0,70.0
114/10/31,二市,FV0,辣椒,其他,107.3,24,125.0,103.8,100.0
114/10/31,二市,FV1,辣椒,紅小,104.6,363,175.5,94.7,63.4
114/10/31,二市,FV2,辣椒,青小,59.1,146,87.3,60.4,27.3
114/10/31,二市,FV4,辣椒,朝天椒,172.6,724,209.4,178.0,119.5
114/10/31,二市,FV6,辣椒,糯米椒,60.7,864,112.9,56.9,20.0
114/10/31,二市,FV9,辣椒,進口,100.0,60,100.0,100.0,100.0
114/10/31,二市,FV91,辣椒,進口,90.0,70,90.0,90.0,90.0
114/10/31,二市,FV91,辣椒,進口紅小,90.0,70,90.0,90.0,90.0
114/10/29,一市,FV0,辣椒,其他,158.2,81,216.4,161.4,90.4
114/10/29,一市,FV1,辣椒,紅小,117.9,682,197.4,113.5,51.4
114/10/29,一市,FV2,辣椒,青小,65.0,438,90.0,65.9,37.2
114/10/29,一市,FV3,辣椒,雞心,350.6,17,400.0,348.2,308.2
114/10/29,一市,FV4,辣椒,朝天椒,141.8,978,182.9,145.5,89.3
114/10/29,一市,FV6,辣椒,糯米椒,102.2,"1,690",155.6,101.2,51.9
114/10/29,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/29,一市,FV91,辣椒,進口,80.6,584,83.0,80.0,80.0
114/10/29,一市,FV91,辣椒,進口紅小,80.6,584,83.0,80.0,80.0
114/10/29,一市,FV94,辣椒,進口,80.0,8,80.0,80.0,80.0
114/10/29,一市,FV94,辣椒,進口朝天椒,80.0,8,80.0,80.0,80.0
114/10/29,二市,FV0,辣椒,其他,70.9,17,120.0,66.5,35.0
114/10/29,二市,FV1,辣椒,紅小,118.0,265,200.1,113.7,48.9
114/10/29,二市,FV2,辣椒,青小,47.9,154,67.8,48.3,26.7
114/10/29,二市,FV4,辣椒,朝天椒,149.4,457,210.9,148.2,91.6
114/10/29,二市,FV6,辣椒,糯米椒,87.8,619,131.7,88.9,40.6
114/10/28,一市,FV0,辣椒,其他,175.8,87,223.0,188.1,91.4
114/10/28,一市,FV1,辣椒,紅小,114.9,807,181.0,106.9,72.7
114/10/28,一市,FV2,辣椒,青小,62.6,335,84.0,62.4,41.5
114/10/28,一市,FV3,辣椒,雞心,733.3,6,800.0,800.0,466.7
114/10/28,一市,FV4,辣椒,朝天椒,153.7,"1,295",206.9,154.2,99.1
114/10/28,一市,FV6,辣椒,糯米椒,107.6,"1,481",157.9,111.3,45.9
114/10/28,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/28,一市,FV91,辣椒,進口,64.6,165,82.7,60.0,60.0
114/10/28,一市,FV91,辣椒,進口紅小,64.6,165,82.7,60.0,60.0
114/10/28,一市,FV94,辣椒,進口,77.2,301,85.0,75.4,75.0
114/10/28,一市,FV94,辣椒,進口朝天椒,77.2,301,85.0,75.4,75.0
114/10/28,二市,FV0,辣椒,其他,81.3,19,120.0,75.5,60.0
114/10/28,二市,FV1,辣椒,紅小,135.2,189,195.9,141.7,54.7
114/10/28,二市,FV2,辣椒,青小,49.4,142,70.0,49.3,28.9
114/10/28,二市,FV4,辣椒,朝天椒,159.0,364,198.7,167.1,94.7
114/10/28,二市,FV6,辣椒,糯米椒,100.5,585,161.7,94.3,57.7
114/10/26,一市,FV0,辣椒,其他,187.1,55,250.0,197.9,91.8
114/10/26,一市,FV1,辣椒,紅小,108.0,781,178.1,98.6,66.2
114/10/26,一市,FV2,辣椒,青小,54.3,351,70.0,59.5,22.9
114/10/26,一市,FV3,辣椒,雞心,600.0,2,600.0,600.0,600.0
114/10/26,一市,FV4,辣椒,朝天椒,150.7,863,208.4,156.5,75.5
114/10/26,一市,FV6,辣椒,糯米椒,102.1,"1,036",161.0,101.4,45.3
114/10/26,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/26,一市,FV91,辣椒,進口,61.7,260,68.5,60.0,60.0
114/10/26,一市,FV91,辣椒,進口紅小,61.7,260,68.5,60.0,60.0
114/10/26,一市,FV94,辣椒,進口,75.3,225,76.7,75.0,75.0
114/10/26,一市,FV94,辣椒,進口朝天椒,75.3,225,76.7,75.0,75.0
114/10/26,二市,FV0,辣椒,其他,56.6,42,103.3,45.0,44.4
114/10/26,二市,FV1,辣椒,紅小,88.4,173,154.3,82.7,39.7
114/10/26,二市,FV2,辣椒,青小,90.0,17,90.0,90.0,90.0
114/10/26,二市,FV4,辣椒,朝天椒,138.4,379,181.5,142.1,84.3
114/10/26,二市,FV6,辣椒,糯米椒,102.1,234,168.3,97.2,50.4
114/10/26,二市,FV9,辣椒,進口,60.0,150,60.0,60.0,60.0
114/10/26,二市,FV91,辣椒,進口,71.4,70,75.0,72.3,65.0
114/10/26,二市,FV91,辣椒,進口紅小,71.4,70,75.0,72.3,65.0
114/10/26,二市,FV94,辣椒,進口,80.0,140,80.0,80.0,80.0
114/10/26,二市,FV94,辣椒,進口朝天椒,80.0,140,80.0,80.0,80.0
114/10/25,一市,FV0,辣椒,其他,227.0,54,289.4,243.0,116.7
114/10/25,一市,FV1,辣椒,紅小,110.9,834,202.2,98.3,57.0
114/10/25,一市,FV2,辣椒,青小,73.4,353,100.0,77.9,33.5
114/10/25,一市,FV3,辣椒,雞心,520.0,16,520.0,520.0,520.0
114/10/25,一市,FV4,辣椒,朝天椒,154.3,769,216.9,155.2,88.9
114/10/25,一市,FV6,辣椒,糯米椒,97.7,"1,430",159.8,96.2,40.2
114/10/25,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/25,一市,FV91,辣椒,進口,67.2,256,80.0,66.9,55.0
114/10/25,一市,FV91,辣椒,進口紅小,67.2,256,80.0,66.9,55.0
114/10/25,一市,FV94,辣椒,進口,70.1,595,75.6,69.9,65.0
114/10/25,一市,FV94,辣椒,進口朝天椒,70.1,595,75.6,69.9,65.0
114/10/25,二市,FV0,辣椒,其他,140.0,4,140.0,140.0,140.0
114/10/25,二市,FV1,辣椒,紅小,82.4,310,151.9,76.8,29.6
114/10/25,二市,FV2,辣椒,青小,61.2,50,80.0,58.7,50.0
114/10/25,二市,FV4,辣椒,朝天椒,119.4,619,163.3,119.7,74.5
114/10/25,二市,FV6,辣椒,糯米椒,83.7,299,160.1,73.0,39.2
114/10/25,二市,FV91,辣椒,進口,66.3,120,75.0,65.4,60.0
114/10/25,二市,FV91,辣椒,進口紅小,66.3,120,75.0,65.4,60.0
114/10/25,二市,FV94,辣椒,進口,75.0,140,75.0,75.0,75.0
114/10/25,二市,FV94,辣椒,進口朝天椒,75.0,140,75.0,75.0,75.0
114/10/24,一市,FV0,辣椒,其他,160.4,70,246.4,158.6,80.0
114/10/24,一市,FV1,辣椒,紅小,113.8,628,232.3,89.8,67.2
114/10/24,一市,FV2,辣椒,青小,57.0,427,82.1,60.1,22.6
114/10/24,一市,FV3,辣椒,雞心,514.3,7,520.0,517.1,500.0
114/10/24,一市,FV4,辣椒,朝天椒,129.4,846,181.6,134.3,62.3
114/10/24,一市,FV6,辣椒,糯米椒,110.3,"1,099",162.7,112.4,51.6
114/10/24,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/24,一市,FV91,辣椒,進口,68.5,260,82.3,65.0,65.0
114/10/24,一市,FV91,辣椒,進口紅小,68.5,260,82.3,65.0,65.0
114/10/24,一市,FV94,辣椒,進口,61.7,630,75.6,61.0,50.0
114/10/24,一市,FV94,辣椒,進口朝天椒,61.7,630,75.6,61.0,50.0
114/10/24,二市,FV0,辣椒,其他,100.0,3,100.0,100.0,100.0
114/10/24,二市,FV1,辣椒,紅小,94.4,256,169.8,86.1,44.0
114/10/24,二市,FV2,辣椒,青小,69.6,151,82.5,71.9,49.6
114/10/24,二市,FV4,辣椒,朝天椒,141.2,614,185.0,146.1,82.5
114/10/24,二市,FV6,辣椒,糯米椒,92.2,266,161.3,87.3,37.7
114/10/24,二市,FV9,辣椒,進口,71.4,210,100.0,65.7,60.0
114/10/24,二市,FV91,辣椒,進口,81.0,35,90.0,85.0,60.0
114/10/24,二市,FV91,辣椒,進口紅小,81.0,35,90.0,85.0,60.0
114/10/24,二市,FV94,辣椒,進口,20.6,315,75.0,7.6,5.0
114/10/24,二市,FV94,辣椒,進口朝天椒,20.6,315,75.0,7.6,5.0
114/10/23,一市,FV0,辣椒,其他,80.7,30,156.7,72.2,30.0
114/10/23,一市,FV1,辣椒,紅小,86.7,621,196.1,67.6,34.7
114/10/23,一市,FV2,辣椒,青小,67.7,405,92.2,75.7,19.2
114/10/23,一市,FV3,辣椒,雞心,393.8,8,480.0,412.9,250.0
114/10/23,一市,FV4,辣椒,朝天椒,122.0,720,184.3,121.3,61.7
114/10/23,一市,FV6,辣椒,糯米椒,97.7,"1,291",162.9,95.6,39.0
114/10/23,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/23,一市,FV91,辣椒,進口,61.1,461,72.9,60.0,52.4
114/10/23,一市,FV91,辣椒,進口紅小,61.1,461,72.9,60.0,52.4
114/10/23,一市,FV94,辣椒,進口,62.0,510,70.0,61.2,56.2
114/10/23,一市,FV94,辣椒,進口朝天椒,62.0,510,70.0,61.2,56.2
114/10/23,二市,FV0,辣椒,其他,52.3,13,80.0,47.2,40.0
114/10/23,二市,FV1,辣椒,紅小,85.5,329,145.0,83.2,33.0
114/10/23,二市,FV2,辣椒,青小,69.7,182,86.5,69.0,54.9
114/10/23,二市,FV4,辣椒,朝天椒,149.5,310,202.1,153.2,85.7
114/10/23,二市,FV6,辣椒,糯米椒,86.6,128,128.4,84.6,51.1
114/10/23,二市,FV9,辣椒,進口,60.0,250,60.0,60.0,60.0
114/10/23,二市,FV91,辣椒,進口,61.0,175,89.6,55.2,50.0
114/10/23,二市,FV91,辣椒,進口紅小,61.0,175,89.6,55.2,50.0
114/10/23,二市,FV94,辣椒,進口,66.7,210,70.0,66.1,65.0
114/10/23,二市,FV94,辣椒,進口朝天椒,66.7,210,70.0,66.1,65.0
114/10/22,一市,FV0,辣椒,其他,259.6,34,280.0,259.3,240.0
114/10/22,一市,FV1,辣椒,紅小,93.9,666,215.0,74.4,31.6
114/10/22,一市,FV2,辣椒,青小,63.2,633,100.0,65.9,18.4
114/10/22,一市,FV4,辣椒,朝天椒,134.7,796,216.6,125.4,81.0
114/10/22,一市,FV6,辣椒,糯米椒,112.6,"1,304",169.0,113.2,54.3
114/10/22,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/22,一市,FV91,辣椒,進口,56.6,570,81.1,52.3,45.0
114/10/22,一市,FV91,辣椒,進口紅小,56.6,570,81.1,52.3,45.0
114/10/22,一市,FV94,辣椒,進口,59.1,845,66.1,59.2,51.9
114/10/22,一市,FV94,辣椒,進口朝天椒,59.1,845,66.1,59.2,51.9
114/10/22,二市,FV0,辣椒,其他,65.6,8,125.0,57.7,30.0
114/10/22,二市,FV1,辣椒,紅小,117.4,220,205.9,105.2,65.5
114/10/22,二市,FV2,辣椒,青小,78.1,135,110.0,82.5,33.2
114/10/22,二市,FV4,辣椒,朝天椒,145.2,337,202.3,143.4,93.7
114/10/22,二市,FV6,辣椒,糯米椒,81.4,412,115.5,82.1,45.2
114/10/22,二市,FV91,辣椒,進口,50.4,553,71.2,46.7,40.9
114/10/22,二市,FV91,辣椒,進口紅小,50.4,553,71.2,46.7,40.9
114/10/22,二市,FV94,辣椒,進口,52.0,635,68.8,50.5,40.0
114/10/22,二市,FV94,辣椒,進口朝天椒,52.0,635,68.8,50.5,40.0
114/10/21,一市,FV0,辣椒,其他,128.9,56,204.5,126.1,62.0
114/10/21,一市,FV1,辣椒,紅小,104.5,387,200.4,90.7,50.1
114/10/21,一市,FV2,辣椒,青小,63.4,"1,010",84.8,63.7,41.2
114/10/21,一市,FV4,辣椒,朝天椒,136.3,817,191.3,134.5,87.0
114/10/21,一市,FV6,辣椒,糯米椒,112.9,712,176.1,109.4,60.1
114/10/21,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/21,一市,FV91,辣椒,進口,61.3,"1,500",81.4,58.6,49.4
114/10/21,一市,FV91,辣椒,進口紅小,61.3,"1,500",81.4,58.6,49.4
114/10/21,一市,FV94,辣椒,進口,64.5,"1,080",74.6,62.6,60.0
114/10/21,一市,FV94,辣椒,進口朝天椒,64.5,"1,080",74.6,62.6,60.0
114/10/21,二市,FV0,辣椒,其他,50.0,3,50.0,50.0,50.0
114/10/21,二市,FV1,辣椒,紅小,126.6,329,200.0,131.1,39.9
114/10/21,二市,FV2,辣椒,青小,113.8,85,140.0,122.8,60.6
114/10/21,二市,FV4,辣椒,朝天椒,121.8,581,200.8,118.7,52.2
114/10/21,二市,FV6,辣椒,糯米椒,88.9,212,122.7,87.3,60.0
114/10/21,二市,FV91,辣椒,進口,59.1,580,83.3,54.0,50.0
114/10/21,二市,FV91,辣椒,進口紅小,59.1,580,83.3,54.0,50.0
114/10/21,二市,FV94,辣椒,進口,60.4,490,65.0,60.7,55.0
114/10/21,二市,FV94,辣椒,進口朝天椒,60.4,490,65.0,60.7,55.0
114/10/19,一市,FV0,辣椒,其他,52.1,70,110.7,40.0,30.0
114/10/19,一市,FV1,辣椒,紅小,85.6,431,173.5,72.4,37.2
114/10/19,一市,FV2,辣椒,青小,100.6,202,121.2,107.1,60.5
114/10/19,一市,FV3,辣椒,雞心,250.0,9,250.0,250.0,250.0
114/10/19,一市,FV4,辣椒,朝天椒,146.7,813,203.9,139.0,112.8
114/10/19,一市,FV6,辣椒,糯米椒,102.5,"1,016",153.3,104.3,46.3
114/10/19,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/19,一市,FV91,辣椒,進口,74.1,304,100.0,70.2,60.0
114/10/19,一市,FV91,辣椒,進口紅小,74.1,304,100.0,70.2,60.0
114/10/19,一市,FV94,辣椒,進口,67.4,430,71.2,67.3,63.8
114/10/19,一市,FV94,辣椒,進口朝天椒,67.4,430,71.2,67.3,63.8
114/10/19,二市,FV0,辣椒,其他,49.7,18,65.0,47.9,40.0
114/10/19,二市,FV1,辣椒,紅小,108.5,134,150.0,108.6,66.6
114/10/19,二市,FV2,辣椒,青小,71.7,95,108.2,69.3,42.6
114/10/19,二市,FV4,辣椒,朝天椒,140.0,374,198.9,136.4,91.7
114/10/19,二市,FV6,辣椒,糯米椒,101.4,300,150.5,96.8,66.1
114/10/19,二市,FV91,辣椒,進口,74.0,241,100.0,70.0,60.0
114/10/19,二市,FV91,辣椒,進口紅小,74.0,241,100.0,70.0,60.0
114/10/19,二市,FV94,辣椒,進口,64.8,290,69.2,64.4,61.7
114/10/19,二市,FV94,辣椒,進口朝天椒,64.8,290,69.2,64.4,61.7
114/10/18,一市,FV0,辣椒,其他,124.7,96,263.9,103.2,50.0
114/10/18,一市,FV1,辣椒,紅小,115.4,556,182.6,111.2,60.9
114/10/18,一市,FV2,辣椒,青小,108.8,242,134.1,115.8,62.3
114/10/18,一市,FV3,辣椒,雞心,648.6,7,700.0,674.3,520.0
114/10/18,一市,FV4,辣椒,朝天椒,148.5,518,195.4,145.8,109.8
114/10/18,一市,FV6,辣椒,糯米椒,106.0,"1,500",157.4,106.1,54.3
114/10/18,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/18,一市,FV91,辣椒,進口,71.3,350,100.0,68.8,50.0
114/10/18,一市,FV91,辣椒,進口紅小,71.3,350,100.0,68.8,50.0
114/10/18,一市,FV94,辣椒,進口,63.2,530,70.0,63.1,56.7
114/10/18,一市,FV94,辣椒,進口朝天椒,63.2,530,70.0,63.1,56.7
114/10/18,二市,FV0,辣椒,其他,73.3,15,80.0,72.2,70.0
114/10/18,二市,FV1,辣椒,紅小,131.3,232,204.4,129.7,63.1
114/10/18,二市,FV2,辣椒,青小,108.9,44,140.0,118.5,48.9
114/10/18,二市,FV4,辣椒,朝天椒,155.4,385,200.1,157.6,104.0
114/10/18,二市,FV6,辣椒,糯米椒,108.4,271,146.8,112.0,59.3
114/10/18,二市,FV9,辣椒,進口,160.0,12,160.0,160.0,160.0
114/10/18,二市,FV91,辣椒,進口,75.3,350,100.0,72.2,60.0
114/10/18,二市,FV91,辣椒,進口紅小,75.3,350,100.0,72.2,60.0
114/10/18,二市,FV94,辣椒,進口,67.5,280,70.0,69.2,60.0
114/10/18,二市,FV94,辣椒,進口朝天椒,67.5,280,70.0,69.2,60.0
114/10/17,一市,FV0,辣椒,其他,177.0,40,251.3,194.6,50.0
114/10/17,一市,FV1,辣椒,紅小,107.3,560,221.7,88.9,47.8
114/10/17,一市,FV2,辣椒,青小,82.7,579,102.6,85.7,54.0
114/10/17,一市,FV3,辣椒,雞心,285.0,2,320.0,285.0,250.0
114/10/17,一市,FV4,辣椒,朝天椒,139.2,599,183.0,138.6,97.3
114/10/17,一市,FV5,辣椒,青龍,15.0,13,15.0,15.0,15.0
114/10/17,一市,FV6,辣椒,糯米椒,99.3,"1,188",168.4,97.3,36.2
114/10/17,一市,FV91,辣椒,進口,57.0,679,63.6,57.0,50.4
114/10/17,一市,FV91,辣椒,進口紅小,57.0,679,63.6,57.0,50.4
114/10/17,一市,FV94,辣椒,進口,59.8,776,70.0,59.6,50.0
114/10/17,一市,FV94,辣椒,進口朝天椒,59.8,776,70.0,59.6,50.0
114/10/17,二市,FV0,辣椒,其他,100.0,9,100.0,100.0,100.0
114/10/17,二市,FV1,辣椒,紅小,118.0,111,156.4,116.3,84.8
114/10/17,二市,FV2,辣椒,青小,117.9,19,125.0,118.2,110.0
114/10/17,二市,FV4,辣椒,朝天椒,153.2,338,205.0,155.6,94.5
114/10/17,二市,FV6,辣椒,糯米椒,112.1,290,140.0,121.0,57.2
114/10/17,二市,FV9,辣椒,進口,71.4,210,100.0,65.7,60.0
114/10/17,二市,FV91,辣椒,進口,63.1,399,68.1,62.8,59.3
114/10/17,二市,FV91,辣椒,進口紅小,63.1,399,68.1,62.8,59.3
114/10/17,二市,FV94,辣椒,進口,61.7,706,69.0,61.2,55.8
114/10/17,二市,FV94,辣椒,進口朝天椒,61.7,706,69.0,61.2,55.8
114/10/16,一市,FV0,辣椒,其他,41.7,29,70.0,41.2,15.0
114/10/16,一市,FV1,辣椒,紅小,113.9,546,168.9,110.5,69.2
114/10/16,一市,FV2,辣椒,青小,88.3,432,110.0,94.1,49.3
114/10/16,一市,FV3,辣椒,雞心,250.0,5,250.0,250.0,250.0
114/10/16,一市,FV4,辣椒,朝天椒,141.6,421,182.2,139.3,107.8
114/10/16,一市,FV6,辣椒,糯米椒,89.9,"1,266",159.7,85.3,33.7
114/10/16,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/10/16,一市,FV91,辣椒,進口,70.0,35,70.0,70.0,70.0
114/10/16,一市,FV91,辣椒,進口紅小,70.0,35,70.0,70.0,70.0
114/10/16,一市,FV94,辣椒,進口,62.1,510,70.0,61.5,55.9
114/10/16,一市,FV94,辣椒,進口朝天椒,62.1,510,70.0,61.5,55.9
114/10/16,二市,FV0,辣椒,其他,20.0,14,20.0,20.0,20.0
114/10/16,二市,FV1,辣椒,紅小,116.7,259,183.4,119.4,42.0
114/10/16,二市,FV2,辣椒,青小,69.4,9,105.0,72.4,25.0
114/10/16,二市,FV4,辣椒,朝天椒,116.0,492,181.2,109.6,70.0
114/10/16,二市,FV6,辣椒,糯米椒,81.0,412,116.8,83.2,38.7
114/10/16,二市,FV91,辣椒,進口,70.0,70,70.0,70.0,70.0
114/10/16,二市,FV91,辣椒,進口紅小,70.0,70,70.0,70.0,70.0
114/10/16,二市,FV94,辣椒,進口,61.8,510,68.2,61.9,55.0
114/10/16,二市,FV94,辣椒,進口朝天椒,61.8,510,68.2,61.9,55.0
114/10/15,一市,FV0,辣椒,其他,123.5,54,241.1,112.9,37.8
114/10/15,一市,FV1,辣椒,紅小,98.3,629,177.2,88.0,50.3
